site_id,window_start,ion,concentration
MPR,2002-08-27,mg_mgl,1.8444444444444443
MPR,2002-08-27,ca_mgl,8.01
MPR,2002-08-27,nh4n_ugl,7.5
MPR,2002-10-29,k_mgl,0.6366666666666667
MPR,2002-10-29,no3n_ugl,84.66666666666667
MPR,2002-10-29,mg_mgl,1.8722222222222222
MPR,2002-10-29,ca_mgl,7.651111111111111
MPR,2002-10-29,nh4n_ugl,9.428571428571429
MPR,2002-12-31,k_mgl,0.56875
MPR,2002-12-31,no3n_ugl,83.66666666666667
MPR,2002-12-31,mg_mgl,1.61875
MPR,2002-12-31,ca_mgl,6.557142857142857
MPR,2002-12-31,nh4n_ugl,8.833333333333334
MPR,2003-03-04,k_mgl,0.6255555555555555
MPR,2003-03-04,no3n_ugl,54.22222222222222
MPR,2003-03-04,mg_mgl,2.2266666666666666
MPR,2003-03-04,ca_mgl,9.301111111111112
MPR,2003-03-04,nh4n_ugl,8.2
MPR,2003-05-06,k_mgl,0.6844444444444444
MPR,2003-05-06,no3n_ugl,46.333333333333336
MPR,2003-05-06,mg_mgl,1.9644444444444444
MPR,2003-05-06,ca_mgl,5.486666666666666
MPR,2003-05-06,nh4n_ugl,8
MPR,2003-07-08,k_mgl,0.7677777777777778
MPR,2003-07-08,no3n_ugl,72.55555555555556
MPR,2003-07-08,mg_mgl,1.8955555555555557
MPR,2003-07-08,ca_mgl,6.126666666666667
MPR,2003-07-08,nh4n_ugl,13
MPR,2003-09-09,k_mgl,0.6811111111111111
MPR,2003-09-09,no3n_ugl,91.77777777777777
MPR,2003-09-09,mg_mgl,1.9233333333333333
MPR,2003-09-09,ca_mgl,6.735555555555556
MPR,2003-09-09,nh4n_ugl,9
MPR,2003-11-11,k_mgl,0.5977777777777777
MPR,2003-11-11,no3n_ugl,98.11111111111111
MPR,2003-11-11,mg_mgl,1.7722222222222221
MPR,2003-11-11,ca_mgl,6.125555555555556
MPR,2003-11-11,nh4n_ugl,8.5
MPR,2004-01-13,k_mgl,0.6988888888888889
MPR,2004-01-13,no3n_ugl,82.375
MPR,2004-01-13,mg_mgl,2.0633333333333335
MPR,2004-01-13,ca_mgl,7.653333333333333
MPR,2004-01-13,nh4n_ugl,16.5
MPR,2004-03-16,k_mgl,0.6333333333333333
MPR,2004-03-16,no3n_ugl,38.5
MPR,2004-03-16,mg_mgl,1.6133333333333333
MPR,2004-03-16,ca_mgl,5.472222222222222
MPR,2004-03-16,nh4n_ugl,6.5
MPR,2004-05-18,k_mgl,0.7922222222222223
MPR,2004-05-18,no3n_ugl,68.77777777777777
MPR,2004-05-18,mg_mgl,1.8888888888888888
MPR,2004-05-18,ca_mgl,6.085555555555556
MPR,2004-05-18,nh4n_ugl,13
MPR,2004-07-20,k_mgl,0.7322222222222222
MPR,2004-07-20,no3n_ugl,59.75
MPR,2004-07-20,mg_mgl,1.9011111111111112
MPR,2004-07-20,ca_mgl,6.583333333333333
MPR,2004-07-20,nh4n_ugl,10
MPR,2004-09-21,k_mgl,0.9111111111111111
MPR,2004-09-21,no3n_ugl,82.22222222222223
MPR,2004-09-21,mg_mgl,1.9211111111111112
MPR,2004-09-21,ca_mgl,6.974444444444444
MPR,2004-09-21,nh4n_ugl,14.333333333333334
MPR,2004-11-23,k_mgl,0.6033333333333333
MPR,2004-11-23,no3n_ugl,82.25
MPR,2004-11-23,mg_mgl,1.7044444444444444
MPR,2004-11-23,ca_mgl,6.586666666666667
MPR,2004-11-23,nh4n_ugl,5.5
MPR,2005-01-25,k_mgl,0.5766666666666667
MPR,2005-01-25,no3n_ugl,68.33333333333333
MPR,2005-01-25,mg_mgl,2.022222222222222
MPR,2005-01-25,ca_mgl,7.4255555555555555
MPR,2005-01-25,nh4n_ugl,10
MPR,2005-03-29,k_mgl,0.6166666666666667
MPR,2005-03-29,no3n_ugl,72.33333333333333
MPR,2005-03-29,mg_mgl,1.7266666666666666
MPR,2005-03-29,ca_mgl,6.555555555555555
MPR,2005-03-29,nh4n_ugl,28.6
MPR,2005-05-31,k_mgl,0.67
MPR,2005-05-31,no3n_ugl,55.111111111111114
MPR,2005-05-31,mg_mgl,1.9744444444444444
MPR,2005-05-31,ca_mgl,7.654444444444445
MPR,2005-05-31,nh4n_ugl,9
MPR,2005-08-02,k_mgl,0.5877777777777777
MPR,2005-08-02,no3n_ugl,57.75
MPR,2005-08-02,mg_mgl,1.73
MPR,2005-08-02,ca_mgl,7.432222222222222
MPR,2005-08-02,nh4n_ugl,12.666666666666666
MPR,2005-10-04,k_mgl,0.5644444444444444
MPR,2005-10-04,no3n_ugl,74.125
MPR,2005-10-04,mg_mgl,1.6644444444444444
MPR,2005-10-04,ca_mgl,6.108888888888889
MPR,2005-10-04,nh4n_ugl,8
MPR,2005-12-06,k_mgl,0.5444444444444445
MPR,2005-12-06,no3n_ugl,72.375
MPR,2005-12-06,mg_mgl,1.758888888888889
MPR,2005-12-06,ca_mgl,6.578888888888889
MPR,2005-12-06,nh4n_ugl,12.666666666666666
MPR,2006-02-07,k_mgl,0.5911111111111111
MPR,2006-02-07,no3n_ugl,68.11111111111111
MPR,2006-02-07,mg_mgl,1.9677777777777776
MPR,2006-02-07,ca_mgl,6.706666666666667
MPR,2006-02-07,nh4n_ugl,9
MPR,2006-04-11,k_mgl,0.6377777777777778
MPR,2006-04-11,no3n_ugl,46.666666666666664
MPR,2006-04-11,mg_mgl,2.0355555555555553
MPR,2006-04-11,ca_mgl,7.788888888888889
MPR,2006-04-11,nh4n_ugl,7
MPR,2006-06-13,k_mgl,0.6488888888888888
MPR,2006-06-13,no3n_ugl,69.25
MPR,2006-06-13,mg_mgl,1.8811111111111112
MPR,2006-06-13,ca_mgl,7.373333333333333
MPR,2006-06-13,nh4n_ugl,8.75
MPR,2006-08-15,k_mgl,0.6366666666666666
MPR,2006-08-15,no3n_ugl,53.714285714285715
MPR,2006-08-15,mg_mgl,1.761111111111111
MPR,2006-08-15,ca_mgl,7.702222222222222
MPR,2006-08-15,nh4n_ugl,15.5
MPR,2006-10-17,k_mgl,0.6355555555555555
MPR,2006-10-17,no3n_ugl,69.33333333333333
MPR,2006-10-17,mg_mgl,1.768888888888889
MPR,2006-10-17,ca_mgl,7.816666666666666
MPR,2006-10-17,nh4n_ugl,7.75
MPR,2006-12-19,k_mgl,0.6666666666666666
MPR,2006-12-19,no3n_ugl,83.44444444444444
MPR,2006-12-19,mg_mgl,2.0455555555555556
MPR,2006-12-19,ca_mgl,8.217777777777778
MPR,2006-12-19,nh4n_ugl,8
MPR,2007-02-20,k_mgl,0.7188888888888889
MPR,2007-02-20,no3n_ugl,58.77777777777778
MPR,2007-02-20,mg_mgl,2.2911111111111113
MPR,2007-02-20,ca_mgl,7.958888888888889
MPR,2007-02-20,nh4n_ugl,7.888888888888889
MPR,2007-04-24,k_mgl,0.6555555555555556
MPR,2007-04-24,no3n_ugl,51.375
MPR,2007-04-24,mg_mgl,1.988888888888889
MPR,2007-04-24,ca_mgl,7.127777777777778
MPR,2007-04-24,nh4n_ugl,9.4
MPR,2007-06-26,k_mgl,0.6722222222222223
MPR,2007-06-26,no3n_ugl,48.77777777777778
MPR,2007-06-26,mg_mgl,1.8666666666666667
MPR,2007-06-26,ca_mgl,7.6466666666666665
MPR,2007-06-26,nh4n_ugl,9.285714285714286
MPR,2007-08-28,k_mgl,0.59
MPR,2007-08-28,no3n_ugl,78.66666666666667
MPR,2007-08-28,mg_mgl,2.021111111111111
MPR,2007-08-28,ca_mgl,7.732222222222222
MPR,2007-08-28,nh4n_ugl,7
MPR,2007-10-30,k_mgl,0.52
MPR,2007-10-30,no3n_ugl,107.625
MPR,2007-10-30,mg_mgl,1.5677777777777777
MPR,2007-10-30,ca_mgl,6.376666666666667
MPR,2007-10-30,nh4n_ugl,12.4
MPR,2008-01-01,k_mgl,0.63875
MPR,2008-01-01,no3n_ugl,63.42857142857143
MPR,2008-01-01,mg_mgl,2.0025
MPR,2008-01-01,ca_mgl,8.29125
MPR,2008-01-01,nh4n_ugl,10
MPR,2008-03-04,k_mgl,0.6877777777777778
MPR,2008-03-04,no3n_ugl,61.125
MPR,2008-03-04,mg_mgl,2.214444444444444
MPR,2008-03-04,ca_mgl,6.642222222222222
MPR,2008-03-04,nh4n_ugl,8.333333333333334
MPR,2008-05-06,k_mgl,0.64875
MPR,2008-05-06,no3n_ugl,38.875
MPR,2008-05-06,mg_mgl,2.0425
MPR,2008-05-06,ca_mgl,9.055
MPR,2008-05-06,nh4n_ugl,6
MPR,2008-07-08,k_mgl,0.6288888888888889
MPR,2008-07-08,no3n_ugl,61.111111111111114
MPR,2008-07-08,mg_mgl,2.132222222222222
MPR,2008-07-08,ca_mgl,7.717777777777778
MPR,2008-07-08,nh4n_ugl,13
MPR,2008-09-09,k_mgl,0.545
MPR,2008-09-09,no3n_ugl,74.5
MPR,2008-09-09,mg_mgl,1.9689999999999999
MPR,2008-09-09,ca_mgl,6.907
MPR,2008-09-09,nh4n_ugl,13
MPR,2008-11-11,k_mgl,0.5414285714285715
MPR,2008-11-11,no3n_ugl,69
MPR,2008-11-11,mg_mgl,1.78
MPR,2008-11-11,ca_mgl,6.83
MPR,2008-11-11,nh4n_ugl,18
MPR,2009-01-13,k_mgl,0.6188888888888889
MPR,2009-01-13,no3n_ugl,57.5
MPR,2009-01-13,mg_mgl,2.31
MPR,2009-01-13,ca_mgl,10.45111111111111
MPR,2009-01-13,nh4n_ugl,18
MPR,2009-03-17,k_mgl,0.6711111111111111
MPR,2009-03-17,no3n_ugl,39.375
MPR,2009-03-17,mg_mgl,1.9166666666666665
MPR,2009-03-17,ca_mgl,8.698888888888888
MPR,2009-03-17,nh4n_ugl,5
MPR,2009-05-19,k_mgl,0.6766666666666666
MPR,2009-05-19,no3n_ugl,53.55555555555556
MPR,2009-05-19,mg_mgl,1.982222222222222
MPR,2009-05-19,ca_mgl,7.378888888888889
MPR,2009-05-19,nh4n_ugl,15
MPR,2009-07-21,k_mgl,0.7244444444444444
MPR,2009-07-21,no3n_ugl,65
MPR,2009-07-21,mg_mgl,1.8955555555555554
MPR,2009-07-21,ca_mgl,8.265555555555554
MPR,2009-07-21,nh4n_ugl,8.2
MPR,2009-09-22,k_mgl,0.66
MPR,2009-09-22,no3n_ugl,66.66666666666667
MPR,2009-09-22,mg_mgl,1.8444444444444443
MPR,2009-09-22,ca_mgl,7.808888888888889
MPR,2009-09-22,nh4n_ugl,11.6
MPR,2009-11-24,k_mgl,0.6755555555555556
MPR,2009-11-24,no3n_ugl,72.77777777777777
MPR,2009-11-24,mg_mgl,2.051111111111111
MPR,2009-11-24,ca_mgl,8.633333333333333
MPR,2009-11-24,nh4n_ugl,12.833333333333334
MPR,2010-01-26,k_mgl,0.6388888888888888
MPR,2010-01-26,no3n_ugl,72.33333333333333
MPR,2010-01-26,mg_mgl,2.03
MPR,2010-01-26,ca_mgl,8.936666666666667
MPR,2010-01-26,nh4n_ugl,12.833333333333334
MPR,2010-03-30,k_mgl,0.49222222222222223
MPR,2010-03-30,no3n_ugl,49.22222222222222
MPR,2010-03-30,mg_mgl,1.8511111111111112
MPR,2010-03-30,ca_mgl,6.958888888888889
MPR,2010-03-30,nh4n_ugl,11.857142857142858
MPR,2010-06-01,k_mgl,0.5044444444444445
MPR,2010-06-01,no3n_ugl,49.55555555555556
MPR,2010-06-01,mg_mgl,1.6533333333333333
MPR,2010-06-01,ca_mgl,6.084444444444444
MPR,2010-06-01,nh4n_ugl,9.5
MPR,2010-08-03,k_mgl,0.60375
MPR,2010-08-03,no3n_ugl,57.666666666666664
MPR,2010-08-03,mg_mgl,1.6412499999999999
MPR,2010-08-03,ca_mgl,7.115
MPR,2010-08-03,nh4n_ugl,11.833333333333334
MPR,2010-10-05,k_mgl,0.5988888888888889
MPR,2010-10-05,no3n_ugl,86.66666666666667
MPR,2010-10-05,mg_mgl,2.0366666666666666
MPR,2010-10-05,ca_mgl,7.846666666666667
MPR,2010-10-05,nh4n_ugl,22
MPR,2010-12-07,k_mgl,0.6333333333333333
MPR,2010-12-07,no3n_ugl,52.75
MPR,2010-12-07,mg_mgl,2.1644444444444444
MPR,2010-12-07,ca_mgl,8.601111111111111
MPR,2010-12-07,nh4n_ugl,17.5
MPR,2011-02-08,k_mgl,0.55
MPR,2011-02-08,no3n_ugl,39.333333333333336
MPR,2011-02-08,mg_mgl,1.9977777777777777
MPR,2011-02-08,ca_mgl,8.87
MPR,2011-02-08,nh4n_ugl,6.5
MPR,2011-04-12,k_mgl,0.5388888888888889
MPR,2011-04-12,no3n_ugl,32.857142857142854
MPR,2011-04-12,mg_mgl,1.7722222222222221
MPR,2011-04-12,ca_mgl,8.213333333333333
MPR,2011-04-12,nh4n_ugl,21
MPR,2011-06-14,k_mgl,0.5222222222222223
MPR,2011-06-14,no3n_ugl,49.857142857142854
MPR,2011-06-14,mg_mgl,1.521111111111111
MPR,2011-06-14,ca_mgl,8.157777777777778
MPR,2011-06-14,nh4n_ugl,13
MPR,2011-08-16,k_mgl,0.6075
MPR,2011-08-16,no3n_ugl,93
MPR,2011-08-16,mg_mgl,1.70375
MPR,2011-08-16,ca_mgl,8.08875
MPR,2011-08-16,nh4n_ugl,8
MPR,2011-10-18,k_mgl,0.5655555555555556
MPR,2011-10-18,no3n_ugl,98
MPR,2011-10-18,mg_mgl,1.6422222222222222
MPR,2011-10-18,ca_mgl,8.055555555555555
MPR,2011-10-18,nh4n_ugl,12
MPR,2011-12-20,k_mgl,0.61
MPR,2011-12-20,no3n_ugl,62.375
MPR,2011-12-20,mg_mgl,2.174444444444444
MPR,2011-12-20,ca_mgl,9.276666666666667
MPR,2011-12-20,nh4n_ugl,11.666666666666666
MPR,2012-02-21,k_mgl,0.5566666666666666
MPR,2012-02-21,no3n_ugl,36
MPR,2012-02-21,mg_mgl,1.8244444444444445
MPR,2012-02-21,ca_mgl,8.87111111111111
MPR,2012-02-21,nh4n_ugl,NA
MPR,2012-04-24,k_mgl,0.62
MPR,2012-04-24,no3n_ugl,49
MPR,2012-04-24,mg_mgl,1.9344444444444444
MPR,2012-04-24,ca_mgl,8.777777777777777
MPR,2012-04-24,nh4n_ugl,17
MPR,2012-06-26,k_mgl,0.55375
MPR,2012-06-26,no3n_ugl,68
MPR,2012-06-26,mg_mgl,1.68125
MPR,2012-06-26,ca_mgl,7.50875
MPR,2012-06-26,nh4n_ugl,11.25
MPR,2012-08-28,k_mgl,0.6244444444444445
MPR,2012-08-28,no3n_ugl,59.2
MPR,2012-08-28,mg_mgl,1.9877777777777779
MPR,2012-08-28,ca_mgl,8.69
MPR,2012-08-28,nh4n_ugl,5
MPR,2012-10-30,k_mgl,0.5688888888888889
MPR,2012-10-30,no3n_ugl,49.6
MPR,2012-10-30,mg_mgl,1.771111111111111
MPR,2012-10-30,ca_mgl,7.386666666666667
MPR,2012-10-30,nh4n_ugl,14.333333333333334
MPR,2013-01-01,k_mgl,0.6333333333333333
MPR,2013-01-01,no3n_ugl,73.25
MPR,2013-01-01,mg_mgl,1.8388888888888888
MPR,2013-01-01,ca_mgl,8.022222222222222
MPR,2013-01-01,nh4n_ugl,6
MPR,2013-03-05,k_mgl,0.62
MPR,2013-03-05,no3n_ugl,54.57142857142857
MPR,2013-03-05,mg_mgl,1.7655555555555555
MPR,2013-03-05,ca_mgl,6.576666666666666
MPR,2013-03-05,nh4n_ugl,10
MPR,2013-05-07,k_mgl,0.47
MPR,2013-05-07,no3n_ugl,18.833333333333332
MPR,2013-05-07,mg_mgl,1.52
MPR,2013-05-07,ca_mgl,7.362222222222222
MPR,2013-05-07,nh4n_ugl,NA
MPR,2013-07-09,k_mgl,0.3688888888888889
MPR,2013-07-09,no3n_ugl,86
MPR,2013-07-09,mg_mgl,1.42
MPR,2013-07-09,ca_mgl,7.421111111111111
MPR,2013-07-09,nh4n_ugl,12
MPR,2013-09-10,k_mgl,0.4742857142857143
MPR,2013-09-10,no3n_ugl,65.5
MPR,2013-09-10,mg_mgl,1.7028571428571428
MPR,2013-09-10,ca_mgl,7.1571428571428575
MPR,2013-09-10,nh4n_ugl,10.25
MPR,2013-11-12,k_mgl,0.5355555555555556
MPR,2013-11-12,no3n_ugl,58.833333333333336
MPR,2013-11-12,mg_mgl,1.6911111111111112
MPR,2013-11-12,ca_mgl,7.148888888888889
MPR,2013-11-12,nh4n_ugl,8
MPR,2014-01-14,k_mgl,0.6866666666666666
MPR,2014-01-14,no3n_ugl,80.55555555555556
MPR,2014-01-14,mg_mgl,1.6955555555555555
MPR,2014-01-14,ca_mgl,7.248888888888889
MPR,2014-01-14,nh4n_ugl,9
MPR,2014-03-18,k_mgl,0.7055555555555555
MPR,2014-03-18,no3n_ugl,44.8
MPR,2014-03-18,mg_mgl,2.1666666666666665
MPR,2014-03-18,ca_mgl,8.697777777777778
MPR,2014-03-18,nh4n_ugl,9.666666666666666
MPR,2014-05-20,k_mgl,0.7755555555555556
MPR,2014-05-20,no3n_ugl,49.5
MPR,2014-05-20,mg_mgl,1.9566666666666666
MPR,2014-05-20,ca_mgl,8.258888888888889
MPR,2014-05-20,nh4n_ugl,24
MPR,2014-07-22,k_mgl,0.7075
MPR,2014-07-22,no3n_ugl,68.75
MPR,2014-07-22,mg_mgl,1.8025
MPR,2014-07-22,ca_mgl,7.36875
MPR,2014-07-22,nh4n_ugl,8.25
MPR,2014-09-23,k_mgl,0.6488888888888888
MPR,2014-09-23,no3n_ugl,84.14285714285714
MPR,2014-09-23,mg_mgl,1.711111111111111
MPR,2014-09-23,ca_mgl,7.641111111111111
MPR,2014-09-23,nh4n_ugl,10.666666666666666
MPR,2014-11-25,k_mgl,0.5877777777777777
MPR,2014-11-25,no3n_ugl,55.857142857142854
MPR,2014-11-25,mg_mgl,1.8275000000000001
MPR,2014-11-25,ca_mgl,7.94
MPR,2014-11-25,nh4n_ugl,9
MPR,2015-01-27,k_mgl,0.6277777777777778
MPR,2015-01-27,no3n_ugl,80.25
MPR,2015-01-27,mg_mgl,1.7766666666666666
MPR,2015-01-27,ca_mgl,8.002222222222223
MPR,2015-01-27,nh4n_ugl,8
MPR,2015-03-31,k_mgl,0.84875
MPR,2015-03-31,no3n_ugl,52
MPR,2015-03-31,mg_mgl,2.32
MPR,2015-03-31,ca_mgl,10.27875
MPR,2015-03-31,nh4n_ugl,5
MPR,2015-06-02,k_mgl,0.83875
MPR,2015-06-02,no3n_ugl,86.4
MPR,2015-06-02,mg_mgl,2.10875
MPR,2015-06-02,ca_mgl,10.8975
MPR,2015-06-02,nh4n_ugl,6
MPR,2015-08-04,k_mgl,0.7424999999999999
MPR,2015-08-04,no3n_ugl,70.4
MPR,2015-08-04,mg_mgl,1.81
MPR,2015-08-04,ca_mgl,9.5025
MPR,2015-08-04,nh4n_ugl,8.5
MPR,2015-10-06,k_mgl,0.6266666666666667
MPR,2015-10-06,no3n_ugl,63.8
MPR,2015-10-06,mg_mgl,1.5611111111111111
MPR,2015-10-06,ca_mgl,8.522222222222222
MPR,2015-10-06,nh4n_ugl,6
MPR,2015-12-08,k_mgl,0.65
MPR,2015-12-08,no3n_ugl,77.16666666666667
MPR,2015-12-08,mg_mgl,1.9777777777777779
MPR,2015-12-08,ca_mgl,9.386666666666667
MPR,2015-12-08,nh4n_ugl,6
MPR,2016-02-09,k_mgl,0.7188888888888889
MPR,2016-02-09,no3n_ugl,70.42857142857143
MPR,2016-02-09,mg_mgl,2.111111111111111
MPR,2016-02-09,ca_mgl,8.32
MPR,2016-02-09,nh4n_ugl,9
MPR,2016-04-12,k_mgl,0.5966666666666667
MPR,2016-04-12,no3n_ugl,40.5
MPR,2016-04-12,mg_mgl,1.9244444444444444
MPR,2016-04-12,ca_mgl,9.0344444444444445
MPR,2016-04-12,nh4n_ugl,12.333333333333334
MPR,2016-06-14,k_mgl,0.6511111111111111
MPR,2016-06-14,no3n_ugl,44.5
MPR,2016-06-14,mg_mgl,1.8711111111111112
MPR,2016-06-14,ca_mgl,7.84
MPR,2016-06-14,nh4n_ugl,6.4
MPR,2016-08-16,k_mgl,0.6266666666666667
MPR,2016-08-16,no3n_ugl,66.44444444444444
MPR,2016-08-16,mg_mgl,1.9677777777777776
MPR,2016-08-16,ca_mgl,7.976666666666667
MPR,2016-08-16,nh4n_ugl,5.333333333333333
MPR,2016-10-18,k_mgl,0.59
MPR,2016-10-18,no3n_ugl,91.625
MPR,2016-10-18,mg_mgl,1.8511111111111112
MPR,2016-10-18,ca_mgl,7.594444444444444
MPR,2016-10-18,nh4n_ugl,6
MPR,2016-12-20,k_mgl,0.6488888888888888
MPR,2016-12-20,no3n_ugl,78.625
MPR,2016-12-20,mg_mgl,1.8722222222222222
MPR,2016-12-20,ca_mgl,7.644444444444444
MPR,2016-12-20,nh4n_ugl,NA
MPR,2017-02-21,k_mgl,0.6977777777777778
MPR,2017-02-21,no3n_ugl,71.55555555555556
MPR,2017-02-21,mg_mgl,1.8433333333333333
MPR,2017-02-21,ca_mgl,8.04888888888889
MPR,2017-02-21,nh4n_ugl,15
MPR,2017-04-25,k_mgl,0.6911111111111111
MPR,2017-04-25,no3n_ugl,72.25
MPR,2017-04-25,mg_mgl,1.8166666666666667
MPR,2017-04-25,ca_mgl,6.778888888888889
MPR,2017-04-25,nh4n_ugl,8
MPR,2017-06-27,k_mgl,0.6533333333333333
MPR,2017-06-27,no3n_ugl,61.857142857142854
MPR,2017-06-27,mg_mgl,1.9177777777777778
MPR,2017-06-27,ca_mgl,7.211111111111111
MPR,2017-06-27,nh4n_ugl,6
MPR,2017-08-29,k_mgl,1.01
MPR,2017-08-29,no3n_ugl,238.5
MPR,2017-08-29,mg_mgl,1.7366666666666668
MPR,2017-08-29,ca_mgl,8.629999999999999
MPR,2017-08-29,nh4n_ugl,NA
MPR,2017-10-31,k_mgl,1.3742857142857143
MPR,2017-10-31,no3n_ugl,359.57142857142856
MPR,2017-10-31,mg_mgl,2.0814285714285714
MPR,2017-10-31,ca_mgl,6.198571428571428
MPR,2017-10-31,nh4n_ugl,NA
MPR,2018-01-02,k_mgl,1.1657142857142857
MPR,2018-01-02,no3n_ugl,356.2
MPR,2018-01-02,mg_mgl,1.9114285714285715
MPR,2018-01-02,ca_mgl,7.4157142857142855
MPR,2018-01-02,nh4n_ugl,12
MPR,2018-03-06,k_mgl,0.93
MPR,2018-03-06,no3n_ugl,99.71428571428571
MPR,2018-03-06,mg_mgl,1.94
MPR,2018-03-06,ca_mgl,6.7700000000000005
MPR,2018-03-06,nh4n_ugl,7
MPR,2018-05-08,k_mgl,0.9
MPR,2018-05-08,no3n_ugl,125.14285714285714
MPR,2018-05-08,mg_mgl,1.89
MPR,2018-05-08,ca_mgl,7.434444444444445
MPR,2018-05-08,nh4n_ugl,17
MPR,2018-07-10,k_mgl,0.84
MPR,2018-07-10,no3n_ugl,83.16666666666667
MPR,2018-07-10,mg_mgl,1.885
MPR,2018-07-10,ca_mgl,6.89875
MPR,2018-07-10,nh4n_ugl,11.666666666666666
MPR,2018-09-11,k_mgl,0.7883333333333333
MPR,2018-09-11,no3n_ugl,107.2
MPR,2018-09-11,mg_mgl,1.8633333333333333
MPR,2018-09-11,ca_mgl,7.5633333333333335
MPR,2018-09-11,nh4n_ugl,6
MPR,2018-11-13,k_mgl,0.75
MPR,2018-11-13,no3n_ugl,148.25
MPR,2018-11-13,mg_mgl,2.1950000000000003
MPR,2018-11-13,ca_mgl,8.459999999999999
MPR,2018-11-13,nh4n_ugl,12
MPR,2019-01-15,k_mgl,0.7666666666666666
MPR,2019-01-15,no3n_ugl,78.5
MPR,2019-01-15,mg_mgl,2.227777777777778
MPR,2019-01-15,ca_mgl,8.28111111111111
MPR,2019-01-15,nh4n_ugl,5
MPR,2019-03-19,k_mgl,0.7633333333333333
MPR,2019-03-19,no3n_ugl,89
MPR,2019-03-19,mg_mgl,2.1044444444444443
MPR,2019-03-19,ca_mgl,8.116666666666667
MPR,2019-03-19,nh4n_ugl,5
MPR,2019-05-21,k_mgl,0.7066666666666667
MPR,2019-05-21,no3n_ugl,73.28571428571429
MPR,2019-05-21,mg_mgl,1.8699999999999999
MPR,2019-05-21,ca_mgl,7.677777777777778
MPR,2019-05-21,nh4n_ugl,12
MPR,2019-07-23,k_mgl,0.6888888888888889
MPR,2019-07-23,no3n_ugl,70.6
MPR,2019-07-23,mg_mgl,1.81
MPR,2019-07-23,ca_mgl,6.496666666666667
MPR,2019-07-23,nh4n_ugl,9.333333333333334
MPR,2019-09-24,k_mgl,0.6222222222222222
MPR,2019-09-24,no3n_ugl,90.42857142857143
MPR,2019-09-24,mg_mgl,1.8066666666666666
MPR,2019-09-24,ca_mgl,6.375555555555556
MPR,2019-09-24,nh4n_ugl,5
MPR,2019-11-26,k_mgl,0.63
MPR,2019-11-26,no3n_ugl,127.625
MPR,2019-11-26,mg_mgl,1.7833333333333332
MPR,2019-11-26,ca_mgl,6.355555555555555
MPR,2019-11-26,nh4n_ugl,6.8
MPR,2020-01-28,k_mgl,0.63125
MPR,2020-01-28,no3n_ugl,112
MPR,2020-01-28,mg_mgl,1.8275000000000001
MPR,2020-01-28,ca_mgl,7.1675
MPR,2020-01-28,nh4n_ugl,10
MPR,2020-03-31,k_mgl,NA
MPR,2020-03-31,no3n_ugl,NA
MPR,2020-03-31,mg_mgl,NA
MPR,2020-03-31,ca_mgl,NA
MPR,2020-03-31,nh4n_ugl,NA
MPR,2020-06-02,k_mgl,0.61
MPR,2020-06-02,no3n_ugl,54.5
MPR,2020-06-02,mg_mgl,1.525
MPR,2020-06-02,ca_mgl,5.965
MPR,2020-06-02,nh4n_ugl,7.333333333333333
MPR,2020-08-04,k_mgl,0.745
MPR,2020-08-04,no3n_ugl,90
MPR,2020-08-04,mg_mgl,2.35
MPR,2020-08-04,ca_mgl,6.562
MPR,2020-08-04,nh4n_ugl,11.5
MPR,2020-10-06,k_mgl,0.6466666666666667
MPR,2020-10-06,no3n_ugl,114.33333333333333
MPR,2020-10-06,mg_mgl,1.77
MPR,2020-10-06,ca_mgl,5.753333333333333
MPR,2020-10-06,nh4n_ugl,11.4
MPR,2020-12-08,k_mgl,0.6325
MPR,2020-12-08,no3n_ugl,113
MPR,2020-12-08,mg_mgl,1.9175
MPR,2020-12-08,ca_mgl,6.875
MPR,2020-12-08,nh4n_ugl,11
